,agency,sku,volume,date,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,discount_in_percent
20116,Agency_03,SKU_04,1358.961,2015-09-01,553979958,742568762,31.642,2152.033343,1860.312367,291.720976,1538040,217280,0,0,0,0,0,1,0,0,0,0,0,0,13.555597405072364
20117,Agency_23,SKU_04,18.4032,2015-09-01,553979958,742568762,30.01034483,2086.480707,1907.707233,178.773474,49101,90240,0,0,0,0,0,1,0,0,0,0,0,0,8.568182461511736
20118,Agency_28,SKU_06,542.052,2015-09-01,553979958,742568762,34.959375,1376.441404,824.9008159,551.5405881,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,40.07003759820058
20119,Agency_03,SKU_32,0.0,2015-09-01,553979958,742568762,31.642,0.0,0.0,0.0,1538040,217280,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20120,Agency_05,SKU_26,0.0,2015-09-01,553979958,742568762,29.30625,0.0,0.0,0.0,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20121,Agency_54,SKU_01,77.544,2015-09-01,553979958,742568762,27.89090909,1386.755296,1381.468009,5.287287,48332,122313,0,0,0,0,0,1,0,0,0,0,0,0,0.38127036653481117
20122,Agency_05,SKU_21,0.0,2015-09-01,553979958,742568762,29.30625,0.0,0.0,0.0,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20123,Agency_28,SKU_04,38.2122,2015-09-01,553979958,742568762,34.959375,2234.72938,752.2981535,1482.431227,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,66.33605123587716
20124,Agency_50,SKU_04,2004.2235,2015-09-01,553979958,742568762,29.30625,2083.745451,1656.975544,426.769907,2057678,144594,0,0,0,0,0,1,0,0,0,0,0,0,20.480904075648535
20125,Agency_54,SKU_02,49.788,2015-09-01,553979958,742568762,27.89090909,1378.943182,1364.196023,14.747159,48332,122313,0,0,0,0,0,1,0,0,0,0,0,0,1.0694537086445386
20126,Agency_23,SKU_03,4.3146,2015-09-01,553979958,742568762,30.01034483,1468.618586,1349.319461,119.299125,49101,90240,0,0,0,0,0,1,0,0,0,0,0,0,8.123220428860895
20127,Agency_54,SKU_05,108.3105,2015-09-01,553979958,742568762,27.89090909,1497.046396,1415.80648,81.239916,48332,122313,0,0,0,0,0,1,0,0,0,0,0,0,5.426679908990609
20128,Agency_03,SKU_03,11665.155,2015-09-01,553979958,742568762,31.642,1469.378856,1295.559253,173.819603,1538040,217280,0,0,0,0,0,1,0,0,0,0,0,0,11.829461291771857
20129,Agency_60,SKU_04,1711.30575,2015-09-01,553979958,742568762,24.22576419,2112.957868,1911.743307,201.214561,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,9.522885621494087
20130,Agency_54,SKU_04,98.0865,2015-09-01,553979958,742568762,27.89090909,2092.234042,1947.27975,144.954292,48332,122313,0,0,0,0,0,1,0,0,0,0,0,0,6.928206361724045
20131,Agency_28,SKU_01,32.184,2015-09-01,553979958,742568762,34.959375,1301.820834,1287.605952,14.214882,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,1.0919230687316082
20132,Agency_23,SKU_21,0.0,2015-09-01,553979958,742568762,30.01034483,0.0,0.0,0.0,49101,90240,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20133,Agency_28,SKU_02,33.264,2015-09-01,553979958,742568762,34.959375,1312.415625,1218.878125,93.5375,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,7.127124838977754
20134,Agency_28,SKU_08,7.5402,2015-09-01,553979958,742568762,34.959375,1616.589282,1422.850621,193.738661,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,11.984408356358253
20135,Agency_50,SKU_03,287.3862,2015-09-01,553979958,742568762,29.30625,1505.599758,1414.190075,91.409683,2057678,144594,0,0,0,0,0,1,0,0,0,0,0,0,6.071313608699456
20136,Agency_19,SKU_01,59.94,2015-09-01,553979958,742568762,31.05833333,1371.538401,1242.128716,129.409685,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,9.435367242043418
20137,Agency_28,SKU_05,1.4058,2015-09-01,553979958,742568762,34.959375,1895.248079,1805.195263,90.052816,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,4.751505462414976
20138,Agency_28,SKU_03,246.186,2015-09-01,553979958,742568762,34.959375,1647.716014,993.9618774,653.7541366,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,39.67638422187478
20139,Agency_19,SKU_02,104.22,2015-09-01,553979958,742568762,31.05833333,1371.5,1234.001489,137.498511,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,10.025410936930369
20140,Agency_19,SKU_05,137.385,2015-09-01,553979958,742568762,31.05833333,1612.219555,1456.249083,155.970472,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,9.674269953883543
20141,Agency_58,SKU_17,0.0,2015-09-01,553979958,742568762,24.22576419,0.0,0.0,0.0,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20142,Agency_29,SKU_01,1.836,2015-09-01,553979958,742568762,33.34375,1369.40625,1286.60625,82.8,28329,93614,0,0,0,0,0,1,0,0,0,0,0,0,6.046416101868964
20143,Agency_47,SKU_04,44.7939,2015-09-01,553979958,742568762,33.08965517,2083.551717,1893.068353,190.483364,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,9.142243144041908
20144,Agency_29,SKU_02,2.484,2015-09-01,553979958,742568762,33.34375,1381.422794,1212.676471,168.746323,28329,93614,0,0,0,0,0,1,0,0,0,0,0,0,12.215400218739989
20145,Agency_19,SKU_04,120.8988,2015-09-01,553979958,742568762,31.05833333,2152.679946,1930.231125,222.448821,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,10.33357612743795
20146,Agency_29,SKU_05,17.8281,2015-09-01,553979958,742568762,33.34375,1915.23777,1705.077995,210.159775,28329,93614,0,0,0,0,0,1,0,0,0,0,0,0,10.973038350220081
20147,Agency_21,SKU_01,36.828,2015-09-01,553979958,742568762,30.01034483,1375.75,1246.815972,128.934028,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,9.371908268217329
20148,Agency_24,SKU_01,2.376,2015-09-01,553979958,742568762,30.01034483,1406.569853,1039.360294,367.209559,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,26.106741746014084
20149,Agency_60,SKU_03,386.199,2015-09-01,553979958,742568762,24.22576419,1479.768988,1386.729831,93.039157,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,6.287410923900233
20150,Agency_21,SKU_02,100.116,2015-09-01,553979958,742568762,30.01034483,1371.722708,1255.709334,116.013374,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,8.457494603202276
20151,Agency_24,SKU_02,110.16,2015-09-01,553979958,742568762,30.01034483,1380.277439,1263.905488,116.371951,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,8.43105506993655
20152,Agency_21,SKU_05,244.8009,2015-09-01,553979958,742568762,30.01034483,1476.99877,1340.215235,136.783535,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,9.260910555802294
20153,Agency_20,SKU_01,3446.604,2015-09-01,553979958,742568762,24.22576419,1376.653117,1224.032993,152.620124,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,11.086316670141969
20154,Agency_24,SKU_05,459.0576,2015-09-01,553979958,742568762,30.01034483,1486.521332,1336.820552,149.70078,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,10.07054367653031
20155,Agency_08,SKU_01,219.456,2015-09-01,553979958,742568762,29.30625,1434.069054,1340.830562,93.238492,71662,123610,0,0,0,0,0,1,0,0,0,0,0,0,6.501673802940869
20156,Agency_20,SKU_07,4.8675,2015-09-01,553979958,742568762,24.22576419,1382.31356,1382.31356,0.0,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20157,Agency_50,SKU_17,0.0,2015-09-01,553979958,742568762,29.30625,0.0,0.0,0.0,2057678,144594,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20158,Agency_47,SKU_03,205.9164,2015-09-01,553979958,742568762,33.08965517,1483.234145,1281.969741,201.264404,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,13.569294145396027
20159,Agency_19,SKU_08,2.6838,2015-09-01,553979958,742568762,31.05833333,1577.336519,1453.392857,123.943662,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,7.85778180540559
20160,Agency_20,SKU_02,10965.885,2015-09-01,553979958,742568762,24.22576419,1377.194239,1216.771647,160.422592,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,11.648508791068208
20161,Agency_19,SKU_03,46.0224,2015-09-01,553979958,742568762,31.05833333,1468.164893,1321.285019,146.879874,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,10.004317273918085
20162,Agency_08,SKU_02,1.62,2015-09-01,553979958,742568762,29.30625,1434.320312,1327.375,106.945312,71662,123610,0,0,0,0,0,1,0,0,0,0,0,0,7.456166597186142
20163,Agency_20,SKU_05,2602.9665,2015-09-01,553979958,742568762,24.22576419,1502.792415,1291.867642,210.924773,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,14.035522863615196
20164,Agency_08,SKU_05,7.4763,2015-09-01,553979958,742568762,29.30625,1485.255507,1355.087577,130.16793,71662,123610,0,0,0,0,0,1,0,0,0,0,0,0,8.764009248679397
20165,Agency_11,SKU_03,166.4082,2015-09-01,553979958,742568762,29.8325,1513.013298,1408.497341,104.515957,135561,100461,0,0,0,0,0,1,0,0,0,0,0,0,6.907801612725817
20166,Agency_29,SKU_06,14.04,2015-09-01,553979958,742568762,33.34375,1379.778366,840.1706731,539.6076929,28329,93614,0,0,0,0,0,1,0,0,0,0,0,0,39.10828769292357
20167,Agency_21,SKU_04,25.4322,2015-09-01,553979958,742568762,30.01034483,2081.890704,1856.813203,225.077501,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,10.811206398469993
20168,Agency_24,SKU_04,50.6727,2015-09-01,553979958,742568762,30.01034483,2087.628457,1892.232164,195.396293,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,9.359725498319351
20169,Agency_60,SKU_23,0.0,2015-09-01,553979958,742568762,24.22576419,0.0,0.0,0.0,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20170,Agency_47,SKU_01,8.424,2015-09-01,553979958,742568762,33.08965517,1375.759616,1363.099359,12.660257,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,0.9202375802256432
20171,Agency_08,SKU_04,178.0893,2015-09-01,553979958,742568762,29.30625,2093.398816,1844.090078,249.308738,71662,123610,0,0,0,0,0,1,0,0,0,0,0,0,11.90928054867114
20172,Agency_41,SKU_03,803.7,2015-09-01,553979958,742568762,31.47058824,1461.857243,1362.037937,99.819306,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,6.828252654489867
20173,Agency_29,SKU_04,35.0811,2015-09-01,553979958,742568762,33.34375,2242.32089,1980.935846,261.385044,28329,93614,0,0,0,0,0,1,0,0,0,0,0,0,11.656897331942526
20174,Agency_47,SKU_17,0.0,2015-09-01,553979958,742568762,33.08965517,0.0,0.0,0.0,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20175,Agency_48,SKU_07,7.5225,2015-09-01,553979958,742568762,27.23695652,1491.437288,1280.839082,210.598206,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,14.120486841415225
20176,Agency_58,SKU_23,0.0,2015-09-01,553979958,742568762,24.22576419,0.0,0.0,0.0,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20177,Agency_47,SKU_02,0.432,2015-09-01,553979958,742568762,33.08965517,1371.5,1344.0625,27.4375,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,2.0005468465184104
20178,Agency_20,SKU_23,0.0,2015-09-01,553979958,742568762,24.22576419,0.0,0.0,0.0,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20179,Agency_47,SKU_05,0.0639,2015-09-01,553979958,742568762,33.08965517,1475.704226,1382.112676,93.59155,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,6.342161820169517
20180,Agency_56,SKU_03,7020.2775,2015-09-01,553979958,742568762,31.642,1482.234466,1095.951099,386.283367,1901290,206553,0,0,0,0,0,1,0,0,0,0,0,0,26.060881450317048
20181,Agency_21,SKU_03,27.6642,2015-09-01,553979958,742568762,30.01034483,1470.248146,1353.435731,116.812415,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,7.945081605292491
20182,Agency_04,SKU_01,47.412,2015-09-01,553979958,742568762,31.642,1405.482112,1381.646768,23.835344,50753,117957,0,0,0,0,0,1,0,0,0,0,0,0,1.6958838391818574
20183,Agency_24,SKU_03,1.6074,2015-09-01,553979958,742568762,30.01034483,1469.517078,1341.891097,127.625981,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,8.684892670570251
20184,Agency_56,SKU_01,4569.696,2015-09-01,553979958,742568762,31.642,1415.241574,968.3300151,446.9115589,1901290,206553,0,0,0,0,0,1,0,0,0,0,0,0,31.57846456113223
20185,Agency_09,SKU_03,5202.56175,2015-09-01,553979958,742568762,33.08965517,1527.00346,1295.175581,231.827879,1646094,213511,0,0,0,0,0,1,0,0,0,0,0,0,15.181883019439912
20186,Agency_08,SKU_03,6.6834,2015-09-01,553979958,742568762,29.30625,1493.038311,1401.984918,91.053393,71662,123610,0,0,0,0,0,1,0,0,0,0,0,0,6.09853024729249
20187,Agency_20,SKU_04,1063.67925,2015-09-01,553979958,742568762,24.22576419,2122.40628,1909.990401,212.415879,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,10.008257184387908
20188,Agency_04,SKU_02,6.804,2015-09-01,553979958,742568762,31.642,1413.981681,1352.297414,61.684267,50753,117957,0,0,0,0,0,1,0,0,0,0,0,0,4.362451637730948
20189,Agency_04,SKU_05,1.5336,2015-09-01,553979958,742568762,31.642,1623.899648,1602.900528,20.99912,50753,117957,0,0,0,0,0,1,0,0,0,0,0,0,1.2931291675481769
20190,Agency_57,SKU_02,4853.952,2015-09-01,553979958,742568762,24.22576419,1357.365698,1213.714084,143.651614,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,10.583118036035717
20191,Agency_56,SKU_02,716.472,2015-09-01,553979958,742568762,31.642,1417.810892,947.8215063,469.9893857,1901290,206553,0,0,0,0,0,1,0,0,0,0,0,0,33.14894732096613
20192,Agency_41,SKU_01,6460.776,2015-09-01,553979958,742568762,31.47058824,1397.789095,908.4358647,489.3532303,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,35.009089143022685
20193,Agency_20,SKU_21,0.0,2015-09-01,553979958,742568762,24.22576419,0.0,0.0,0.0,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20194,Agency_57,SKU_05,1830.2235,2015-09-01,553979958,742568762,24.22576419,1546.722768,1421.672772,125.049996,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,8.084835795214737
20195,Agency_56,SKU_05,119.8764,2015-09-01,553979958,742568762,31.642,1566.986551,1425.634173,141.352378,1901290,206553,0,0,0,0,0,1,0,0,0,0,0,0,9.020650362939845
20196,Agency_29,SKU_08,2.556,2015-09-01,553979958,742568762,33.34375,1661.93926,1509.765845,152.173415,28329,93614,0,0,0,0,0,1,0,0,0,0,0,0,9.156376449040634
20197,Agency_41,SKU_02,4802.868,2015-09-01,553979958,742568762,31.47058824,1394.886733,981.7285509,413.1581821,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,29.619478938724704
20198,Agency_29,SKU_03,7.191,2015-09-01,553979958,742568762,33.34375,1633.717772,946.4596371,687.2581349,28329,93614,0,0,0,0,0,1,0,0,0,0,0,0,42.06712730183852
20199,Agency_21,SKU_21,0.0,2015-09-01,553979958,742568762,30.01034483,0.0,0.0,0.0,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20200,Agency_41,SKU_05,3031.16025,2015-09-01,553979958,742568762,31.47058824,1583.504419,1436.346507,147.157912,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,9.293179749566592
20201,Agency_04,SKU_04,79.3638,2015-09-01,553979958,742568762,31.642,2108.998436,1706.326121,402.672315,50753,117957,0,0,0,0,0,1,0,0,0,0,0,0,19.093058967066952
20202,Agency_24,SKU_21,0.0,2015-09-01,553979958,742568762,30.01034483,0.0,0.0,0.0,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20203,Agency_41,SKU_04,861.8835,2015-09-01,553979958,742568762,31.47058824,2099.507238,1916.509448,182.99779,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,8.716225726105362
20204,Agency_51,SKU_04,2889.8775,2015-09-01,553979958,742568762,27.23695652,2086.924971,1747.519506,339.405465,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,16.263424402716574
20205,Agency_20,SKU_03,154.5642,2015-09-01,553979958,742568762,24.22576419,1487.912383,1345.788107,142.124276,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,9.55192507460972
20206,Agency_59,SKU_17,0.0,2015-09-01,553979958,742568762,24.22576419,0.0,0.0,0.0,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20207,Agency_25,SKU_01,3.672,2015-09-01,553979958,742568762,30.01034483,1371.5,1242.1625,129.3375,53598,95032,0,0,0,0,0,1,0,0,0,0,0,0,9.43036820998907
20208,Agency_55,SKU_02,1016.28,2015-09-01,553979958,742568762,31.642,1407.232227,1187.515103,219.717124,2025793,238553,0,0,0,0,0,1,0,0,0,0,0,0,15.613423270472046
20209,Agency_25,SKU_02,42.336,2015-09-01,553979958,742568762,30.01034483,1372.092014,1226.039931,146.052083,53598,95032,0,0,0,0,0,1,0,0,0,0,0,0,10.64448167541044
20210,Agency_55,SKU_05,257.8365,2015-09-01,553979958,742568762,31.642,1607.428373,1447.546657,159.881716,2025793,238553,0,0,0,0,0,1,0,0,0,0,0,0,9.946428636294817
20211,Agency_56,SKU_04,2648.847,2015-09-01,553979958,742568762,31.642,2135.304953,1554.248909,581.056044,1901290,206553,0,0,0,0,0,1,0,0,0,0,0,0,27.21185295728577
20212,Agency_25,SKU_05,549.7317,2015-09-01,553979958,742568762,30.01034483,1481.155725,1297.137429,184.018296,53598,95032,0,0,0,0,0,1,0,0,0,0,0,0,12.423966831711768
20213,Agency_45,SKU_01,52.92,2015-09-01,553979958,742568762,34.29310345,1374.603762,1348.010114,26.593648,176318,137609,0,0,0,0,0,1,0,0,0,0,0,0,1.9346410023865506
20214,Agency_04,SKU_03,618.426,2015-09-01,553979958,742568762,31.642,1471.466396,1354.265988,117.200408,50753,117957,0,0,0,0,0,1,0,0,0,0,0,0,7.964871526702531
20215,Agency_25,SKU_04,7.1568,2015-09-01,553979958,742568762,30.01034483,2080.352112,1821.97466,258.377452,53598,95032,0,0,0,0,0,1,0,0,0,0,0,0,12.419890388247888
20216,Agency_25,SKU_03,0.7614,2015-09-01,553979958,742568762,30.01034483,1468.085107,1336.507092,131.578015,53598,95032,0,0,0,0,0,1,0,0,0,0,0,0,8.962560438262116
20217,Agency_45,SKU_02,48.492,2015-09-01,553979958,742568762,34.29310345,1376.151071,1367.77797,8.373101,176318,137609,0,0,0,0,0,1,0,0,0,0,0,0,0.6084434461047559
20218,Agency_48,SKU_01,4118.904,2015-09-01,553979958,742568762,27.23695652,1362.222608,1281.338447,80.884161,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,5.93766103461997
20219,Agency_09,SKU_01,2555.496,2015-09-01,553979958,742568762,33.08965517,1442.662095,1280.726539,161.935556,1646094,213511,0,0,0,0,0,1,0,0,0,0,0,0,11.224773740243027
20220,Agency_55,SKU_01,4588.596,2015-09-01,553979958,742568762,31.642,1401.174456,1170.33905,230.835406,2025793,238553,0,0,0,0,0,1,0,0,0,0,0,0,16.474422939380215
20221,Agency_45,SKU_05,440.6544,2015-09-01,553979958,742568762,34.29310345,1619.283468,1582.411758,36.87171,176318,137609,0,0,0,0,0,1,0,0,0,0,0,0,2.2770386240984037
20222,Agency_09,SKU_21,0.0,2015-09-01,553979958,742568762,33.08965517,0.0,0.0,0.0,1646094,213511,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20223,Agency_22,SKU_01,110.052,2015-09-01,553979958,742568762,30.01034483,1382.17931,1204.582112,177.597198,48151,132110,0,0,0,0,0,1,0,0,0,0,0,0,12.849070790967051
20224,Agency_51,SKU_05,2890.7085,2015-09-01,553979958,742568762,27.23695652,1520.74559,1333.973381,186.772209,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,12.281620951470257
20225,Agency_57,SKU_04,1548.297,2015-09-01,553979958,742568762,24.22576419,2102.525339,1893.099013,209.426326,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,9.960704021745908
20226,Agency_22,SKU_02,172.26,2015-09-01,553979958,742568762,30.01034483,1380.170982,1243.608928,136.562054,48151,132110,0,0,0,0,0,1,0,0,0,0,0,0,9.894575076640756
20227,Agency_57,SKU_17,0.0,2015-09-01,553979958,742568762,24.22576419,0.0,0.0,0.0,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20228,Agency_23,SKU_01,43.092,2015-09-01,553979958,742568762,30.01034483,1372.832032,1252.398437,120.433595,49101,90240,0,0,0,0,0,1,0,0,0,0,0,0,8.77263876372022
20229,Agency_09,SKU_02,1289.304,2015-09-01,553979958,742568762,33.08965517,1452.90649,1186.463354,266.443136,1646094,213511,0,0,0,0,0,1,0,0,0,0,0,0,18.338629349780113
20230,Agency_09,SKU_04,872.49075,2015-09-01,553979958,742568762,33.08965517,2113.093419,1847.401461,265.691958,1646094,213511,0,0,0,0,0,1,0,0,0,0,0,0,12.573602076037696
20231,Agency_51,SKU_02,5481.54,2015-09-01,553979958,742568762,27.23695652,1377.813472,1197.591467,180.222005,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,13.080290522808887
20232,Agency_02,SKU_02,9862.3425,2015-09-01,553979958,742568762,32.64583333,1230.132941,1170.79519,59.337751,3137874,240809,0,0,0,0,0,1,0,0,0,0,0,0,4.82368604418992
20233,Agency_45,SKU_04,132.6564,2015-09-01,553979958,742568762,34.29310345,2172.852724,2124.714799,48.137925,176318,137609,0,0,0,0,0,1,0,0,0,0,0,0,2.215425116865859
20234,Agency_51,SKU_03,5129.21325,2015-09-01,553979958,742568762,27.23695652,1503.437417,1375.521494,127.915923,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,8.508230642233643
20235,Agency_26,SKU_01,0.0,2015-09-01,553979958,742568762,33.17222222,0.0,0.0,0.0,32267,91330,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20236,Agency_22,SKU_05,247.1013,2015-09-01,553979958,742568762,30.01034483,1494.226421,1327.566902,166.659519,48151,132110,0,0,0,0,0,1,0,0,0,0,0,0,11.153565260107259
20237,Agency_23,SKU_02,39.96,2015-09-01,553979958,742568762,30.01034483,1372.717857,1257.308929,115.408928,49101,90240,0,0,0,0,0,1,0,0,0,0,0,0,8.40733056771185
20238,Agency_22,SKU_04,31.2471,2015-09-01,553979958,742568762,30.01034483,2095.259008,1809.508554,285.750454,48151,132110,0,0,0,0,0,1,0,0,0,0,0,0,13.637953728344025
20239,Agency_09,SKU_05,1022.14425,2015-09-01,553979958,742568762,33.08965517,1512.469442,1351.992134,160.477308,1646094,213511,0,0,0,0,0,1,0,0,0,0,0,0,10.610284316739273
20240,Agency_02,SKU_05,1071.0915,2015-09-01,553979958,742568762,32.64583333,1619.829737,1437.738419,182.091318,3137874,240809,0,0,0,0,0,1,0,0,0,0,0,0,11.241386291453173
20241,Agency_26,SKU_02,0.0,2015-09-01,553979958,742568762,33.17222222,0.0,0.0,0.0,32267,91330,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20242,Agency_58,SKU_02,4741.416,2015-09-01,553979958,742568762,24.22576419,1371.308145,1268.737152,102.570993,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,7.479791713772695
20243,Agency_26,SKU_05,0.0,2015-09-01,553979958,742568762,33.17222222,0.0,0.0,0.0,32267,91330,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20244,Agency_22,SKU_03,71.4024,2015-09-01,553979958,742568762,30.01034483,1483.639174,1342.325395,141.313779,48151,132110,0,0,0,0,0,1,0,0,0,0,0,0,9.52480774816747
20245,Agency_58,SKU_05,1441.00875,2015-09-01,553979958,742568762,24.22576419,1529.320132,1429.500043,99.820089,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,6.527089188936411
20246,Agency_25,SKU_21,0.0,2015-09-01,553979958,742568762,30.01034483,0.0,0.0,0.0,53598,95032,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20247,Agency_55,SKU_04,1743.44775,2015-09-01,553979958,742568762,31.642,2170.725511,1906.593549,264.131962,2025793,238553,0,0,0,0,0,1,0,0,0,0,0,0,12.167911634222285
20248,Agency_30,SKU_03,11922.1725,2015-09-01,553979958,742568762,31.05833333,1513.223961,1290.057163,223.166798,1094349,247220,0,0,0,0,0,1,0,0,0,0,0,0,14.747770571417748
20249,Agency_59,SKU_01,8688.2775,2015-09-01,553979958,742568762,24.22576419,1365.212545,1259.281359,105.931186,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,7.759318238611704
20250,Agency_30,SKU_04,2400.084,2015-09-01,553979958,742568762,31.05833333,2210.378994,1989.439038,220.939956,1094349,247220,0,0,0,0,0,1,0,0,0,0,0,0,9.995568931831794
20251,Agency_58,SKU_01,7362.792,2015-09-01,553979958,742568762,24.22576419,1370.175673,1257.818756,112.356917,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,8.20018332058068
20252,Agency_09,SKU_27,0.0,2015-09-01,553979958,742568762,33.08965517,0.0,0.0,0.0,1646094,213511,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20253,Agency_30,SKU_08,119.9403,2015-09-01,553979958,742568762,31.05833333,1666.592217,1552.982077,113.61014,1094349,247220,0,0,0,0,0,1,0,0,0,0,0,0,6.816912910136313
20254,Agency_59,SKU_07,14.6025,2015-09-01,553979958,742568762,24.22576419,1534.059094,1417.081682,116.977412,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,7.625352403797292
20255,Agency_42,SKU_01,422.604,2015-09-01,553979958,742568762,31.47058824,1404.255991,1363.912465,40.343526,175794,110057,0,0,0,0,0,1,0,0,0,0,0,0,2.8729466891054827
20256,Agency_51,SKU_07,7.5225,2015-09-01,553979958,742568762,27.23695652,1472.876138,1472.876138,0.0,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20257,Agency_58,SKU_07,42.9225,2015-09-01,553979958,742568762,24.22576419,1482.004823,1420.896506,61.108317,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,4.123354799635489
20258,Agency_02,SKU_11,0.0,2015-09-01,553979958,742568762,32.64583333,0.0,0.0,0.0,3137874,240809,0,0,0,0,0,1,0,0,0,0,0,0,0.0
20259,Agency_45,SKU_08,6.7095,2015-09-01,553979958,742568762,34.29310345,1631.39839,1583.995976,47.402414,176318,137609,0,0,0,0,0,1,0,0,0,0,0,0,2.9056307944499156
20260,Agency_42,SKU_02,235.116,2015-09-01,553979958,742568762,31.47058824,1404.612676,1148.238305,256.374371,175794,110057,0,0,0,0,0,1,0,0,0,0,0,0,18.252317908029465
20261,Agency_42,SKU_05,485.64,2015-09-01,553979958,742568762,31.47058824,1623.639298,1260.548402,363.090896,175794,110057,0,0,0,0,0,1,0,0,0,0,0,0,22.36278072643695
